word,frequency,type,gender,dictionaryForm,languageLevel,english
ransom,2,other,other,ransom,other,ransom
yourself,2,pronoun,other,you,A1,yourself
sl,2,other,other,sl,other,sl
kush,2,other,other,kush,other,kush
lions,2,other,other,lions,other,lions
suites,2,noun,feminine,suite,B1,suites
cats,2,other,other,cats,other,cats
solly,2,other,other,solly,other,solly
geek,2,other,other,geek,other,geek
opal,2,noun,feminine,opal,A2,opal
shower,2,noun,feminine,ducha,A1,shower
southern,2,adjective,other,sureño,B1,southern
bongo,2,noun,masculine,bongo,A2,bongo
titan,2,noun,masculine,titán,B2,titan
pringle,2,other,other,pringle,other,Pringle
jc,2,other,other,jc,other,jc
under,2,other,other,under,other,under
ap,2,other,other,AP,other,AP
bend,2,verb,other,doblar,A2,bend
performance,2,other,other,performance,other,performance
flowers,2,other,other,flores,other,flowers
fletch,2,other,other,fletch,other,fletch
jingle,2,other,other,jingle,other,jingle
shark,2,other,other,shark,other,shark
zod,2,other,other,zod,other,zod
dimensional,2,adjective,feminine,dimensional,B1,dimensional
downs,2,other,other,downs,other,downs
dow,2,other,other,dow,other,dow
machine,2,noun,feminine,máquina,A1,machine
tash,2,other,other,tash,other,tash
frell,2,other,other,frell,other,frell
seasons,2,other,other,estaciones,A1,seasons
digger,2,noun,masculine,digger,other,digger
frenchy,2,other,other,frenchy,other,frenchy
yeong,2,other,other,yeong,other,yeong
karp,2,other,other,karp,other,karp
nose,2,noun,feminine,narriz,A1,nose
selfie,2,noun,feminine,selfie,A2,selfie
sister,2,noun,feminine,hermana,A1,sister
second,2,other,other,second,other,second
weekly,2,adjective,other,semanal,A2,weekly
nazareno,2,noun,masculine,nazareno,B1,Nazareno
ozu,2,other,other,ozu,other,ozu
venerable,2,adjective,feminine,venerable,B2,venerable
provincial,2,adjective,masculine,provincial,B1,provincial
christmas,2,noun,masculine,navidad,A2,christmas
hooker,2,other,other,hooker,other,hooker
d.b.,2,other,other,d.b.,other,d.b.
ravens,2,other,other,ravens,other,ravens
parma,2,other,feminine,parma,other,parma
abhi,2,other,other,abhi,other,abhi
holy,2,adjective,other,sagrado,A2,holy
tweed,2,other,other,tweed,other,tweed
crunch,2,other,other,crunch,other,crunch
én,2,other,other,én,other,én
trouble,2,other,other,trouble,other,trouble
postmortem,2,adjective,other,postmortem,C1,postmortem
yogi,2,noun,masculine,yogi,B2,yogi
corner,2,other,other,corner,other,corner
while,2,other,other,while,other,while
golem,2,noun,masculine,golem,other,golem
target,2,other,other,target,other,target
rectal,2,adjective,masculine,rectal,A2,rectal
mohan,2,noun,masculine,mohan,other,mohan
frac,2,other,other,frac,other,frac
espheni,2,other,other,espheni,other,espheni
newt,2,noun,other,newt,other,newt
dyke,2,other,other,dyke,other,dyke
ric,2,other,other,ric,other,ric
spirit,2,other,other,spíritu,B2,spirit
ladies,2,other,other,ladies,other,ladies
jb,2,other,other,jb,other,jb
bagel,2,other,other,bagel,other,bagel
ct,2,other,other,ct,other,ct
iguana,2,noun,feminine,iguana,A1,iguana
lone,2,other,other,lone,other,lone
dirt,2,noun,masculine,suciedad,A1,dirt
trout,2,other,other,trucha,A1,trout
boden,2,other,other,boden,other,boden
hoynes,2,other,other,hoynes,other,hoynes
mp3,2,other,other,mp3,other,mp3
sellers,2,noun,masculine,vendedor,A2,sellers
lj,2,other,other,lj,other,lj
mullen,2,other,other,mullen,other,mullen
dade,2,other,other,dade,other,dade
fung,2,other,other,fung,other,fung
factorial,2,noun,masculine,factorial,B2,factorial
circus,2,other,other,circo,A1,circus
suze,2,other,other,Suze,other,Suze
act,2,noun,feminine,acta,B1,act
pim,2,other,other,pim,other,pim
chong,2,other,other,chong,other,chong
dorn,2,other,other,dorn,other,dorn
munni,2,other,other,munni,other,munni
grange,2,other,other,grange,other,grange
seen,2,other,other,seen,other,seen
alley,2,noun,feminine,callejón,A2,alley
backstage,2,other,other,backstage,other,backstage
northwestern,2,adjective,other,noroeste,B1,northwestern
kal,2,other,other,kal,other,kal
verma,2,other,other,verma,other,verma
piya,2,other,other,piya,other,piya
hits,2,other,other,hits,other,hits
saheb,2,other,other,saheb,other,saheb
mile,2,other,other,milla,A1,mile
smoke,2,noun,masculine,humo,A1,smoke
waiting,2,other,other,waiting,other,waiting
rem,2,other,other,rem,other,rem
bluetooth,2,other,other,bluetooth,other,bluetooth
2a,2,other,other,2a,other,2a
week,2,noun,feminine,semana,A1,week
cilantro,2,noun,masculine,cilantro,A1,cilantro
ak-47,2,other,neuter,ak-47,other,AK-47
crepes,2,noun,feminine,crepe,A2,crepes
kt,2,other,other,kt,other,kt
fluffy,2,other,other,fluffy,other,fluffy
muffins,2,noun,masculine,muffin,A1,muffins
lal,2,other,other,lal,other,lal
br,2,other,other,br,other,br
byun,2,other,other,byun,other,byun
fashion,2,other,neuter,moda,A1,fashion
shaz,2,other,other,shaz,other,shaz
uk,2,other,other,uk,other,UK
phi,2,other,other,phi,other,phi
galaxy,2,noun,feminine,galaxia,B2,galaxy
nelle,2,other,other,nelle,other,nelle
vulcana,2,other,feminine,vulcana,other,vulcana
sudo,2,other,other,sudo,other,sudo
koala,2,noun,masculine,koala,A1,koala
yao,2,other,other,yao,other,yao
capi,2,other,other,capi,other,capi
pussy,2,other,other,pussy,other,pussy
pleasant,2,adjective,other,agradable,B1,pleasant
dima,2,other,other,dima,other,dima
ite,2,other,other,ite,other,ite
dil,2,other,other,dil,other,dil
sets,2,other,other,sets,other,sets
mahi,2,other,other,mahi,other,mahi
shopping,2,other,other,shopping,other,shopping
j.c.,2,other,other,J.C.,other,J.C.
ronin,2,noun,masculine,ronin,other,ronin
bluth,2,other,other,bluth,other,bluth
antón,2,noun,masculine,antón,B1,antón
kei,2,other,other,kei,other,kei
running,2,other,other,running,other,running
hang,2,other,other,hang,other,hang
rainey,2,other,other,rainey,other,rainey
giants,2,other,other,giants,other,giants
jeffersonian,2,adjective,other,jeffersoniano,C1,Jeffersonian
garrow,2,other,other,garrow,other,garrow
myself,2,pronoun,other,myself,other,myself
duh,2,other,other,duh,other,duh
card,2,other,other,card,other,card
describes,2,verb,other,describir,B1,describes
victory,2,noun,feminine,victoria,A2,victory
cut,2,verb,other,cortar,A1,cut
priest,2,other,masculine,sacerdote,A2,priest
dumbo,2,other,other,Dumbo,other,Dumbo
strand,2,other,other,strand,other,strand
gro,2,other,other,gro,other,gro
bliss,2,other,other,bliss,other,bliss
pot,2,noun,masculine,pote,A1,pot
marigold,2,noun,feminine,márga,other,marigold
diplomas,2,noun,masculine,diploma,A2,diplomas
evers,2,other,other,evers,other,evers
excuse,2,noun,feminine,excusá,A2,excuse
catarella,2,other,feminine,catarella,other,catarella
papaya,2,noun,feminine,papaya,A1,papaya
written,2,other,other,written,other,written
jacko,2,other,other,jacko,other,jacko
flashes,2,other,other,flashes,other,flashes
pow,2,other,other,pow,other,pow
capitol,2,noun,masculine,capitol,B2,capitol
win,2,verb,other,ganar,A1,win
boots,2,other,neuter,botas,A1,boots
doreau,2,other,other,doreau,other,doreau
firewall,2,other,other,firewall,other,firewall
donkey,2,other,other,donkey,other,donkey
hyeon,2,other,other,hyeon,other,hyeon
clement,2,other,other,clemente,B2,clement
gunner,2,other,other,gunner,other,gunner
det,2,other,other,det,other,det
net,2,other,other,net,other,net
masao,2,other,other,masao,other,masao
rhade,2,other,other,Rhade,other,Rhade
mystery,2,other,neuter,misterio,B2,mystery
damn,2,other,other,damn,other,damn
straker,2,other,other,straker,other,straker
espresso,2,other,other,espresso,A2,espresso
looks,2,other,other,look,other,looks
bunch,2,other,other,bunch,other,bunch
reade,2,other,other,reade,other,reade
toole,2,other,other,toole,other,toole
wynn,2,other,other,wynn,other,wynn
kol,2,other,other,kol,other,kol
bra,2,noun,feminine,sostén,A1,bra
lovely,2,adjective,other,lovely,other,lovely
leach,2,other,other,leach,other,leach
sellen,2,other,other,sellen,other,sellen
unh,2,other,other,unh,other,unh
yak,2,other,other,yak,A1,yak
gypsy,2,other,other,gitano,B2,gypsy
angels,2,other,other,ángel,A2,angels
fáseres,2,other,other,fáseres,other,fáseres
inestimable,2,adjective,other,inestimable,C1,inestimable
trev,2,other,other,trev,other,trev
mozzarella,2,noun,feminine,mozzarella,A1,mozzarella
mica,2,noun,feminine,mica,A1,mica
tar,2,other,other,tar,other,tar
foot,2,other,other,pie,A1,foot
kee,2,other,other,kee,other,kee
spud,2,other,other,spud,other,spud
dancer,2,other,other,dancer,other,dancer
sdi,2,other,other,sdi,other,sdi
chief,2,other,other,chief,other,chief
omi,2,other,other,omi,other,omi
cr,2,other,other,cr,other,cr
chiu,2,other,other,chiu,other,chiu
tetsu,2,other,other,tetsu,other,tetsu
wish,2,other,other,wish,other,wish
foo,2,other,other,foo,other,foo
opus,2,noun,other,opus,other,opus
intel,2,other,other,intel,other,intel
visas,2,noun,feminine,visa,A2,visas
farr,2,other,other,farr,other,farr
shim,2,other,other,shim,other,shim
impersonal,2,adjective,other,impersonal,B2,impersonal
zhen,2,other,other,zhen,other,zhen
affair,2,other,other,affair,other,affair
diagonal,2,adjective,feminine,diagonal,B1,diagonal
turkey,2,other,other,pavo,A1,turkey
harv,2,other,other,harv,other,harv
gio,2,other,other,gio,other,gio
driver,2,other,other,driver,other,driver
lounge,2,other,other,lounge,other,lounge
acp,2,other,other,acp,other,acp
ems,2,other,other,EMS,other,EMS
save,2,verb,other,salvar,B1,save
heard,2,other,other,heard,other,heard
goodbye,2,other,other,adiós,A1,goodbye
nzt,2,other,other,nzt,other,nzt
pcp,2,other,other,pcp,other,pcp
cce,2,other,other,cce,other,cce
cheers,2,other,other,cheers,other,cheers
rube,2,other,other,rube,other,rube
alga,2,noun,feminine,alga,A1,alga
saba,2,other,other,saba,other,saba
deeds,2,other,other,deeds,other,deeds
harrow,2,other,other,harrow,other,harrow
shaft,2,other,other,shaft,other,shaft
frey,2,other,other,Frey,other,Frey
choo,2,other,other,choo,other,choo
tombstone,2,other,other,tombstone,other,tombstone
worry,2,other,other,worry,B1,worry
anand,2,other,other,anand,other,anand
conga,2,noun,feminine,conga,A2,conga
yep,2,other,other,yep,A1,yep
naz,2,other,other,naz,other,naz
grundy,2,other,other,grundy,other,Grundy
religion,2,noun,feminine,religión,A2,religion
singleton,2,other,other,singleton,other,singleton
fear,2,noun,masculine,miedo,A1,fear
pastrami,2,noun,masculine,pastrami,A2,pastrami
bardo,2,noun,masculine,bardo,B2,bardo
supernatural,2,adjective,other,sobrenatural,B1,supernatural
deuce,2,noun,other,deuce,other,deuce
hatcher,2,other,other,hatcher,other,hatcher
impala,2,noun,feminine,impala,B1,impala
asn,2,other,other,asn,other,asn
deflector,2,noun,masculine,deflector,B1,deflector
doors,2,other,other,doors,other,doors
check,2,other,other,check,other,check
skupin,2,other,other,skupin,other,skupin
wake,2,verb,other,despertar,A1,wake
pesto,2,noun,masculine,pesto,A1,pesto
sapphire,2,other,other,sapphire,other,sapphire
rim,2,noun,masculine,rim,other,rim
grodd,2,other,other,grodd,other,grodd
yum,2,other,other,yum,other,yum
felton,2,other,other,Felton,other,Felton
tally,2,other,other,tally,other,tally
breaking,2,other,other,breaking,other,breaking
match,2,other,other,match,other,match
step,2,noun,masculine,paso,A1,step
bridger,2,noun,masculine,puente,A2,bridger
garak,2,other,other,garak,other,garak
jinx,2,other,other,jinx,other,jinx
kiwi,2,noun,masculine,kiwi,A1,kiwi
hair,2,noun,feminine,cabello,A1,hair
reddy,2,other,other,reddy,other,reddy
junction,2,other,other,junction,other,junction
savi,2,other,other,savi,other,savi
bladegun,2,other,other,bladegun,other,bladegun
alive,2,adjective,other,vivo,A2,alive
croissant,2,noun,masculine,croissant,A2,croissant
draft,2,noun,masculine,borrador,A2,draft
lace,2,other,other,lace,other,lace
fink,2,other,other,fink,other,fink
meeks,2,other,other,meeks,other,meeks
oboe,2,noun,masculine,oboe,A1,oboe
wanted,2,other,other,wanted,other,wanted
packer,2,noun,masculine,packer,other,packer
cesen,2,other,other,cesen,other,cesen
younger,2,other,other,younger,other,younger
sables,2,noun,masculine,sable,A2,sables
feeling,2,other,other,feeling,other,feeling
champ,2,other,other,champ,other,champ
spade,2,noun,feminine,pala,A1,spade
hobbies,2,noun,masculine,hobby,A2,hobbies
brogan,2,noun,masculine,brogan,other,brogan
cates,2,other,other,cates,other,cates
kyu,2,other,other,kyu,other,kyu
mom,2,noun,feminine,mamá,A1,mom
80ff80,2,other,other,80ff80,other,80ff80
paper,2,noun,masculine,papel,A1,paper
ginseng,2,other,other,ginseng,other,ginseng
hula,2,noun,feminine,hula,A1,hula
princess,2,other,feminine,princesa,A1,princess
troi,2,other,other,troi,other,troi
devi,2,other,other,devi,other,devi
leung,2,other,other,leung,other,leung
sleepy,2,adjective,other,sleepy,B1,sleepy
cooke,2,other,other,cooke,other,cooke
nine,2,other,other,nueve,A1,nine
tran,2,other,other,tran,other,tran
3-d,2,other,other,3-D,other,3-D
gator,2,other,other,gator,other,gator
dizzy,2,other,other,dizzy,other,dizzy
fanta,2,noun,feminine,fanta,A1,fanta
silk,2,other,other,seda,B1,silk
desai,2,other,other,Desai,other,Desai
za,2,other,other,za,other,za
root,2,other,other,root,other,root
weather,2,other,other,weather,other,weather
s2,2,other,other,s2,other,s2
murder,2,other,other,murder,other,murder
matter,2,other,other,matter,other,matter
tris,2,other,other,tris,other,tris
quan,2,other,other,quan,other,quan
walkie-talkie,2,noun,masculine,walkie-talkie,A1,walkie-talkie
wordy,2,adjective,other,wordy,B2,wordy
mimosa,2,noun,feminine,mimosa,A2,mimosa
fogg,2,other,other,fogg,other,fogg
northern,2,adjective,other,northern,B1,northern
dna,2,other,other,dna,other,DNA
reflector,2,noun,masculine,reflector,B1,reflector
tum,2,other,other,tum,other,tum
pole,2,noun,masculine,polo,A1,pole
howdy,2,other,other,howdy,other,howdy
mat,2,noun,feminine,mata,A1,mat
monopoly,2,other,other,monopolio,B2,monopoly
falk,2,other,other,falk,other,falk
boog,2,other,other,boog,other,boog
dim,2,other,other,dim,other,dim
most,2,other,other,most,A1,most
coast,2,other,other,costa,A2,coast
glades,2,noun,feminine,glade,other,glades
front,2,other,other,front,other,front
3chc0c0c0,2,other,other,3chc0c0c0,other,3chc0c0c0
-3chc0c0c0,2,other,other,-3chc0c0c0,other,-3chc0c0c0
poltergeist,2,other,other,poltergeist,other,poltergeist
grunge,2,other,other,grunge,other,grunge
teneros,2,other,other,teneros,other,teneros
insuperable,2,adjective,other,insuperable,B1,insuperable
nor,2,other,other,nor,other,nor
weeks,2,noun,feminine,semana,A1,weeks
seals,2,other,other,focas,A1,seals
bonanza,2,noun,feminine,bonanza,B1,bonanza
dynamite,2,other,neuter,dynamita,B1,dynamite
whitehead,2,noun,other,whitehead,other,whitehead
middle,2,other,other,middle,other,middle
eleven,2,other,other,once,A1,eleven
p1,2,other,other,p1,other,p1
boxers,2,noun,masculine,boxer,A1,boxers
mojito,2,noun,masculine,mojito,A2,mojito
lyme,2,other,other,lyme,other,lyme
dingo,2,noun,masculine,dingo,A2,dingo
nog,2,other,other,nog,other,nog
enterprises,2,noun,other,empresa,B1,enterprises
b.j.,2,other,other,b. j.,other,b.j.
cissy,2,other,other,cissy,other,cissy
psycho,2,other,other,psico,B2,psycho
sack,2,other,other,sack,other,sack
tundra,2,noun,feminine,tundra,B2,tundra
pappu,2,other,other,pappu,other,pappu
flag,2,other,other,bandera,A1,flag
ratings,2,other,other,rating,other,ratings
dogg,2,other,other,dogg,other,dogg
knew,2,verb,other,saber,B1,knew
80s,2,other,other,80s,other,80s
fs72,2,other,other,fs72,other,fs72
bibi,2,other,other,bibi,other,bibi
cinema,2,noun,masculine,cine,A1,cinema
beetle,2,noun,masculine,escarabajo,A1,beetle
dok,2,other,other,dok,other,dok
wash,2,verb,other,lavar,A1,wash
afis,2,other,other,afis,other,afis
charity,2,noun,feminine,caridad,B1,charity
ivar,2,other,other,ivar,other,ivar
chubby,2,adjective,other,gordito,A2,chubby
ranch,2,noun,masculine,rancho,A1,ranch
thane,2,other,other,thane,other,thane
unilateral,2,adjective,other,unilateral,B2,unilateral
hull,2,other,other,hull,other,hull
microfilm,2,noun,masculine,microfilm,B1,microfilm
truck,2,other,other,truck,other,truck
70s,2,other,other,70s,other,70s
mix,2,other,other,mix,other,mix
aaa,2,other,other,aaa,other,aaa
fawn,2,noun,feminine,fawn,other,fawn
banzai,2,other,other,banzai,other,banzai
books,2,other,other,books,other,books
arcade,2,noun,feminine,arcade,B2,arcade
minori,1,other,other,minori,other,minori
change,1,other,other,cambio,B1,change
faa,1,other,other,faa,other,faa
anu,1,other,other,anu,other,anu
holi,1,other,other,holi,other,Holi
yeh,1,other,other,yeh,other,yeh
aã,1,other,other,aã,other,aã
mansion,1,noun,feminine,mansión,B2,mansion
bragg,1,other,other,bragg,other,bragg
piercings,1,noun,masculine,piercing,A2,piercings
epps,1,other,other,epps,other,epps
blane,1,other,other,blane,other,blane
nuys,1,other,other,nuys,other,nuys
kaya,1,other,other,kaya,other,kaya
belvedere,1,other,other,belvedere,other,belvedere
rache,1,other,other,rache,other,rache
upon,1,other,other,upon,other,upon
medical,1,adjective,masculine,médico,B2,medical
sedan,1,noun,masculine,sedán,A2,sedan
marital,1,adjective,masculine,marital,B1,marital
lambda,1,other,other,lambda,other,lambda
bonzo,1,other,other,bonzo,other,bonzo
bakshi,1,other,other,bakshi,other,bakshi
wave,1,other,other,wave,other,wave
meng,1,other,other,meng,other,meng
berk,1,other,other,berk,other,berk
mos,1,other,other,mos,other,mos
shel,1,other,other,shel,other,shel
pang,1,other,other,pang,other,pang
wheels,1,other,other,wheels,other,wheels
cognac,1,other,masculine,cognac,other,cognac
stretch,1,verb,other,estirar,A2,stretch
infanta,1,noun,feminine,infanta,B1,infanta
helo,1,other,other,helo,other,helo
genital,1,adjective,masculine,genital,B1,genital
adric,1,other,other,adric,other,adric
premium,1,adjective,other,premium,B1,premium
fecal,1,adjective,masculine,fecal,B1,fecal
ativan,1,other,other,Ativan,other,Ativan
dogma,1,noun,masculine,dogma,B2,dogma
fulcrum,1,other,other,fulcro,other,fulcrum
barracuda,1,noun,feminine,barracuda,A2,barracuda
tish,1,other,other,tish,other,tish
mutual,1,adjective,other,mutuo,B2,mutual
raiders,1,other,other,raiders,other,raiders
